150
41,45
41,46
41,47
41,48
41,49
41,50
42,1
42,2
42,3
42,5
42,7
42,8
42,10
42,11
42,12
42,13
42,17
42,18
42,20
42,21
42,22
42,23
42,24
42,26
42,27
42,28
42,29
42,30
42,31
42,32
42,35
42,36
42,37
42,38
42,40
42,44
42,46
42,47
42,48
42,49
42,50
44,2
44,3
44,4
44,7
44,9
44,10
44,12
44,13
44,14
44,23
44,30
44,31
44,35
44,39
44,46
44,48
45,1
45,5
45,7
45,8
45,12
45,18
45,20
45,21
45,22
45,24
45,25
45,27
45,28
45,29
45,30
45,31
45,32
45,35
45,38
45,40
45,41
45,45
45,47
45,49
45,50
46,5
46,6
46,11
46,18
46,20
46,21
46,22
46,24
46,25
46,27
46,28
46,33
46,40
46,44
46,47
46,49
47,1
47,2
47,3
47,4
47,7
47,8
47,9
47,10
47,12
47,13
47,18
47,24
47,26
47,27
47,29
47,30
47,31
47,35
47,36
47,39
47,40
47,41
47,43
47,48
47,50
48,1
48,5
48,6
48,8
48,11
48,12
48,17
48,18
48,20
48,21
48,22
48,24
48,25
48,27
48,28
48,29
48,32
48,33
48,37
48,38
48,40
48,41
48,44
48,45
48,49
48,50
49,1
49,2
49,3
49,4
49,5
49,7
49,8
49,9
49,10
49,12
49,13
49,14
49,18
49,23
49,25
49,26
49,27
49,30
49,31
49,35
49,36
49,38
49,39
49,40
49,41
49,43
49,46
49,50
50,1
50,5
50,6
50,8
50,11
50,12
50,17
50,18
50,19
50,20
50,21
50,22
50,24
50,27
50,28
50,29
50,32
50,33
50,34
50,37
50,38
50,40
50,41
50,44
50,45
50,47
50,50
51,1
51,2
51,3
51,4
51,5
51,7
51,8
51,10
51,11
51,12
51,13
51,18
51,20
51,21
51,22
51,24
51,25
51,26
51,27
51,28
51,29
51,30
51,31
51,32
51,35
51,36
51,37
51,38
51,40
51,41
51,44
51,46
51,47
51,48
51,49
52,53
52,59
52,66
52,76
52,77
52,78
52,87
53,55
53,57
53,59
53,64
53,66
53,75
53,76
53,79
53,86
53,87
53,92
53,98
54,51
54,55
54,59
54,66
54,77
54,78
54,87
55,60
55,63
55,68
55,70
55,81
55,82
55,83
55,90
55,91
55,93
55,95
55,100
56,52
56,53
56,57
56,59
56,64
56,66
56,73
56,74
56,75
56,76
56,77
56,78
56,79
56,87
56,92
56,98
56,124
56,127
56,134
57,62
57,64
57,67
57,68
57,74
57,79
57,85
57,89
57,91
57,92
57,93
57,95
57,96
57,97
57,98
57,100
58,52
58,55
58,59
58,64
58,66
58,71
58,76
58,78
58,79
58,86
58,87
58,92
58,127
58,128
58,139
59,61
59,94
59,99
60,51
60,52
60,53
60,55
60,57
60,64
60,66
60,74
60,75
60,76
60,77
60,78
60,87
60,92
60,98
61,54
61,65
61,70
61,81
61,89
61,90
61,95
61,100
62,58
62,94
63,56
63,64
63,67
63,72
63,75
63,79
63,83
63,85
63,86
63,89
63,92
63,93
63,95
63,96
63,97
63,98
63,100
64,54
64,68
64,70
64,81
64,83
64,88
64,93
65,52
65,55
65,56
65,57
65,59
65,62
65,67
65,71
65,73
65,74
65,75
65,76
65,79
65,84
65,86
65,92
65,98
65,124
65,127
65,128
65,134
65,139
66,60
66,70
66,80
66,81
66,82
66,83
66,89
66,90
66,93
66,100
67,51
67,52
67,53
67,55
67,57
67,59
67,75
67,76
67,77
67,87
67,98
68,56
68,62
68,64
68,71
68,79
68,85
68,86
68,89
68,91
68,92
68,95
68,96
68,97
68,100
68,139
69,54
69,56
69,63
69,70
69,72
69,81
69,82
69,83
69,89
69,90
69,91
69,93
69,95
69,96
69,97
69,98
69,100
70,73
70,88
70,120
71,54
71,60
71,63
71,65
71,68
71,80
71,81
71,82
71,83
71,89
71,90
71,91
71,93
71,95
71,97
71,100
72,57
72,64
72,67
72,79
72,86
72,92
72,102
72,122
72,127
72,128
72,139
72,143
72,150
73,62
73,68
73,75
73,79
73,83
73,89
73,93
73,95
73,96
73,97
73,98
73,100
74,55
74,64
74,69
74,74
74,84
74,88
74,120
74,124
74,127
74,134
74,147
75,55
75,56
75,59
75,64
75,73
75,75
75,79
75,84
75,92
75,98
75,134
76,52
76,55
76,59
76,62
76,64
76,66
76,72
76,74
76,76
76,79
76,87
76,92
76,98
77,51
77,52
77,55
77,57
77,59
77,64
77,66
77,75
77,77
77,87
77,92
77,98
78,51
78,53
78,55
78,59
78,66
78,76
78,78
78,87
78,134
79,51
79,53
79,55
79,57
79,59
79,77
79,87
79,111
79,112
79,117
79,124
79,127
79,134
79,138
79,148
80,52
80,55
80,56
80,57
80,62
80,64
80,67
80,71
80,72
80,74
80,75
80,86
80,92
80,95
80,96
80,97
80,98
80,100
80,127
80,128
80,139
81,65
81,70
81,81
81,82
81,83
81,93
82,54
82,60
82,63
82,65
82,68
82,70
82,80
82,82
82,83
82,90
82,93
82,95
82,100
83,54
83,65
83,68
83,70
83,80
83,81
83,83
83,90
83,93
84,54
84,62
84,63
84,65
84,68
84,70
84,72
84,80
84,81
84,82
84,89
84,90
84,91
84,93
84,95
84,96
84,97
84,100
85,64
85,73
85,74
85,102
85,112
85,114
85,120
85,124
85,127
85,128
85,134
85,135
85,139
85,143
85,147
85,150
86,56
86,62
86,67
86,89
86,91
86,95
86,96
86,97
86,100
87,52
87,57
87,62
87,64
87,67
87,71
87,79
87,92
87,139
88,51
88,52
88,53
88,55
88,57
88,59
88,66
88,75
88,76
88,77
88,78
89,63
89,69
89,73
90,56
90,60
90,62
90,65
90,67
90,68
90,70
90,72
90,83
90,85
90,90
90,91
90,93
90,95
90,96
90,97
90,100
91,54
91,60
91,65
91,68
91,70
91,81
91,82
91,83
91,89
91,91
91,93
91,95
91,96
91,97
91,100
92,54
92,56
92,67
92,68
92,70
92,83
92,85
92,89
92,90
92,93
92,95
92,96
92,97
92,100
93,52
93,55
93,56
93,57
93,59
93,62
93,64
93,67
93,71
93,74
93,75
93,76
93,79
93,86
93,96
93,97
93,98
93,127
93,128
93,134
93,139
94,54
94,56
94,62
94,63
94,65
94,68
94,70
94,72
94,80
94,81
94,82
94,83
94,89
94,90
94,91
94,95
94,96
94,97
94,98
94,100
95,58
95,61
95,99
96,54
96,56
96,60
96,62
96,67
96,68
96,70
96,72
96,79
96,81
96,83
96,85
96,89
96,90
96,91
96,93
96,96
96,97
96,100
97,56
97,62
97,67
97,68
97,72
97,79
97,83
97,85
97,89
97,90
97,91
97,92
97,93
97,95
97,97
97,98
97,100
98,56
98,62
98,67
98,68
98,70
98,72
98,79
98,83
98,85
98,89
98,90
98,91
98,92
98,93
98,95
98,96
98,98
98,100
99,52
99,55
99,56
99,59
99,62
99,64
99,66
99,68
99,72
99,74
99,75
99,76
99,79
99,92
99,93
99,96
99,97
99,100
100,58
100,94
101,54
101,56
101,60
101,62
101,65
101,67
101,68
101,70
101,72
101,79
101,81
101,83
101,85
101,89
101,90
101,91
101,93
101,95
101,96
101,97
101,98
102,105
102,137
102,144
102,145
103,71
103,84
103,114
103,115
103,122
103,124
103,127
103,128
103,139
103,143
103,147
103,150
104,108
104,113
104,121
104,125
104,126
104,130
104,131
104,140
104,141
104,144
105,105
105,112
105,113
105,117
105,129
105,133
105,134
105,135
105,138
105,148
106,101
106,104
106,113
106,116
106,117
106,121
106,125
106,129
106,133
106,137
106,138
106,140
106,141
106,144
106,145
107,108
107,119
107,123
107,136
109,103
109,106
109,126
109,130
109,131
110,129
112,78
112,112
112,113
112,116
112,117
112,128
112,138
112,140
112,142
112,146
112,148
112,149
113,78
113,84
113,104
113,111
113,113
113,117
113,124
113,127
113,128
113,129
113,133
113,134
113,138
113,146
113,147
113,148
114,103
114,104
114,105
114,111
114,112
114,116
114,117
114,121
114,125
114,129
114,133
114,138
114,140
114,141
114,142
114,144
114,145
114,146
114,148
115,84
115,102
115,115
115,122
115,143
115,150
116,102
116,114
116,122
116,143
117,105
117,111
117,113
117,117
117,125
117,129
117,133
117,137
117,138
117,140
117,141
117,142
117,145
117,146
117,148
117,149
118,78
118,104
118,105
118,111
118,112
118,113
118,116
118,125
118,129
118,133
118,134
118,138
118,140
118,148
119,132
120,106
120,123
121,69
121,73
121,84
121,147
122,103
122,105
122,113
122,125
122,140
122,141
122,144
122,145
122,146
123,71
123,102
123,114
123,115
123,128
123,139
123,143
123,150
124,106
124,119
125,55
125,64
125,73
125,78
125,84
125,102
125,112
125,127
125,128
125,134
125,139
125,143
125,147
125,148
125,150
126,103
126,105
126,113
126,116
126,117
126,121
126,129
126,137
126,138
126,140
126,141
126,144
126,145
127,103
127,108
127,130
127,131
128,55
128,57
128,64
128,71
128,73
128,78
128,79
128,84
128,92
128,102
128,112
128,124
128,128
128,134
128,139
128,143
128,147
128,148
128,150
129,57
129,64
129,71
129,79
129,84
129,92
129,102
129,111
129,112
129,122
129,124
129,127
129,134
129,139
129,143
129,147
129,148
129,150
130,104
130,105
130,109
130,112
130,113
130,116
130,117
130,125
130,133
130,138
130,141
130,146
130,148
131,103
131,108
131,126
131,131
132,103
132,108
132,126
132,130
132,136
133,118
134,104
134,105
134,112
134,113
134,116
134,117
134,129
134,138
134,141
134,146
134,148
135,55
135,64
135,73
135,74
135,77
135,78
135,84
135,92
135,104
135,112
135,117
135,124
135,127
135,128
135,135
135,138
135,139
135,147
135,148
135,150
136,84
136,104
136,134
137,106
137,131
138,101
138,105
138,116
138,125
138,141
138,145
138,149
139,78
139,104
139,105
139,111
139,112
139,113
139,116
139,117
139,125
139,129
139,133
139,134
139,140
139,148
140,57
140,64
140,67
140,71
140,79
140,84
140,86
140,92
140,102
140,122
140,124
140,127
140,128
140,134
140,143
140,150
141,103
141,105
141,111
141,113
141,116
141,117
141,121
141,125
141,138
141,141
141,142
141,144
141,145
141,146
141,148
142,103
142,105
142,113
142,116
142,121
142,125
142,129
142,133
142,137
142,140
142,142
142,144
142,145
142,146
143,111
143,113
143,116
143,140
143,141
143,146
143,148
144,71
144,84
144,102
144,114
144,115
144,122
144,124
144,127
144,128
144,139
144,147
144,150
145,101
145,103
145,105
145,113
145,121
145,125
145,140
145,141
145,145
146,101
146,105
146,113
146,116
146,121
146,125
146,137
146,140
146,141
146,144
147,111
147,112
147,113
147,116
147,121
147,129
147,133
147,140
147,141
147,142
147,148
148,73
148,84
148,102
148,112
148,120
148,124
148,127
148,128
148,134
148,143
148,148
149,78
149,104
149,111
149,112
149,113
149,116
149,117
149,124
149,127
149,128
149,129
149,133
149,134
149,138
149,140
149,142
149,146
149,147
150,111
150,116
150,137
